file	transcription	duration
Chapter14_164_164.wav	Uma caecusebio e a changuíche um máiciculebrapa uma cacha mafia de las mafias cactaca.	6.05625
Chapter14_165_165.wav	Νοστε μερικά να βάνκω κουνάπη!	2.76125
Chapter14_166_166.wav	Cekunami Ali Bacala Bandaria Punakan	3.14175
Chapter14_168_168.wav	Chai tu kui kulkika, Chai man miur man gapa kring, wala stridman.	4.432125
Chapter14_172_172.wav	Nacho, último es narcótico de informe talla y elichi muy taúshangi	4.103125
Chapter14_173_173.wav	N限es com Deus sebiam.	1.87275
Chapter14_175_175.wav	¿Aja? ¿Ave? ¿Le escuché?	1.905375
Chapter14_177_177.wav	Ia e ce-a îngit un mas na culc, iai cum gringo, pabancă cu nama, la Tino America, Panarco, trafi comanda.	6.887625
Chapter14_179_179.wav	300 mil millones dólares con la huata pillaycon.	4.3845
Chapter14_17_17.wav	Κι κοιννινισκά σύσια φυναιράλα πούσα.	2.2970625
Chapter14_181_181.wav	300 mil millones, caetagakim, sapataguaranga, hundo, colquikuna, ashtaka.	6.666375
Chapter14_183_183.wav	Sin apas con anger, pan de mi agua, informe cadés actualizado, can.	4.1106875
Chapter14_184_184.wav	نعم بدروغة كناتة حراتون كنامة مولا كنامة بوشو جامي كيرا	5.98075
Chapter14_185_185.wav	ko tink kartelko namangą masinata sakirin.	3.3311875
Chapter14_186_186.wav	Informe-te a jacui.	1.540125
Chapter14_187_187.wav	Nukan Chijakta Mandamasya Kunamanga, Aasya Zatami Chai Mabakul Ki Mandhaaping.	5.31075
Chapter14_188_188.wav	Sinapas gling goang kokunaka, 300.000.000 da. Watang, watang happy.	5.808625
Chapter14_189_189.wav	Ači, taitha, sinapas načiu, ezt ta dos unidoska, užsiaška kulkita marigu, anatą, kokai natą, to kucis unispa, čiurana hum.	10.2508125
Chapter14_190_190.wav	나는 데뷔 오양가자니까	2.336
Chapter14_192_192.wav	Mayp, mayp rekuşun haberi kuşum.	1.9301875
Chapter14_194_194.wav	Εστά δοδομίδος καυρογάτα του κουτσινανή σκάπηκα.	3.8823125
Chapter14_197_197.wav	Txell cadí, per cent jo campa i cuina, paven, coma i ja hi cuix que manda ca.	4.468625
Chapter14_198_198.wav	A ver lo que se vio enigo, ¡caica! ¡Gastucho! ¡O inversión chocando!	5.17325
Chapter14_19_19.wav	Tõnnud uutatura elula, sas sa ta koneks jõnbak kausa kausa kangi.	4.5473125
Chapter14_1_1.wav	Empresa menerapa manja tikuna va kunapas kaimal di siong kaipatentinis kamandag manatoku ja pa cha iamunju	7.6778125
Chapter14_200_200.wav	Maaan nagrin gobang kokun aja kan?	2.4491875
Chapter14_203_203.wav	Ya, ya, changyo, sebiyo, bangko kuna, chami, yon kulki kuna taapi chong, niukan chi aizu kuna, aizu jahta kuna, chinganaho, toko yezmushka shina misakiri.	11.8471875
Chapter14_204_204.wav	Καίπικα, τούκου η Γιάμισα Τίρισκακούνα, Πολυσία, Εγερσίτω, Πολύτεί Κοκούνα, Περιοδιστακούνα, Χωσκούνα, Εγγλυσιακούνα, Δεμπορτήςτακούνα.	12.0173125
Chapter14_206_206.wav	y mas y solución can y matata rurashu al caldeza.	3.6714375
Chapter14_208_208.wav	Solucionga, por tu galpímica.	3.202875
Chapter14_209_209.wav	Savon et Ropak aillu Jacques Tapis.	2.3651875
Chapter14_20_20.wav	Πουρεις παραδιαλίστας από απασινά το κουνά.	2.4115
Chapter14_210_210.wav	¡Pande mi amanta, Rima y Cona!	2.39325
Chapter14_25_25.wav	Ha bu nero açacak da manda.	1.5443125
Chapter14_27_27.wav	Azi ponja yupa i chani, sug reporta hitaruranga pa munanti imata tu kojka kai amazoniaapi kai rupas ka kunaawang.	8.51375
Chapter14_2_2.wav	su allimaņa māma zaktamanta hagi empri saniqan bai er sotiuan.	6.4261875
Chapter14_32_32.wav	Načiu, rupas kažina hūtas, entingi įči.	2.4569375
Chapter14_34_34.wav	Maista itäriä kunata tukuriskayariin kaimanna, ali juna kuna manda.	4.4710625
Chapter14_36_36.wav	γανδερο κουνα, Μάρι!	1.8203125
Chapter14_3_3.wav	bairu komanta hattukuna, glifosatu, transhenikosniskakunata, chorangapa muna ikona wanga,	6.491
Chapter14_44_44.wav	Papel, cu nata, ricucicii!	1.49925
Chapter14_46_46.wav	Título de propiedad conata.	1.679375
Chapter14_4_4.wav	Καραχ! Різιακ і кімбагмуйю куна원, кайпік, сالو, тام, тарпунті, ман, а консерта, тарпунті, цю.	6.889875
Chapter14_50_50.wav	Chailar Kamantha khaua Luma Kaman, New Kanchigin Presta Ganadera, Tu Kuitani Randishka Kahn.	5.49525
Chapter14_51_51.wav	Του κοίμαι τίτου λαδο, νιαζάμικα για το πακουνά πιτιαρίσουν.	3.4608125
Chapter14_52_52.wav	Cobernación Masircanchi, Ministerio Man, Registro de la Propiedad Mamba Circanchi.	5.6514375
Chapter14_55_55.wav	Hatumakinakuna w Ancajamurka.	2.43325
Chapter14_58_58.wav	פולסי, אני אמישה מוכן.	1.7165
Chapter14_59_59.wav	Nu canci al pacuna pisacrișt paca prezomi ringiici.	3.7774375
Chapter14_5_5.wav	Su mamacose y uya chianta mantaca Manapaktanjo Editorial Conata Rurana de Nonseacona, Entrevista Cona, Shokunapas.	8.3539375
Chapter14_60_60.wav	Nive la doracunata satirca.	2.16175
Chapter14_63_63.wav	Я поворотали дать.	1.491125
Chapter14_65_65.wav	Hawa loma kunaapikaw sa gapa, hitas ka wuiwa kunaas na.	3.8424375
Chapter14_6_6.wav	Chawone ropa, aiżuj jak tapy!	2.4805
Chapter14_70_70.wav	Vua gracuna ii ceacuna pa, aici acuna murgesa cu napa.	4.9484375
Chapter14_71_71.wav	Alim makang mangana deokunaja, baik kunapwa wagra kunawan, jasamus papas.	4.668875
Chapter14_73_73.wav	Queina punja, mi xamor, que en un apà, ha jujat a mandar, que ha polònia nisces un apà.	6.500125
Chapter14_74_74.wav	Cezakua poloiniu!	1.5975
Chapter14_75_75.wav	Masa pakusatan inggi.	1.7605625
Chapter14_77_77.wav	Κι να πας καυρούναν ναρκονης κάποιης θατυρισκάμικαν.	3.430125
Chapter14_79_79.wav	Πανδεμία καρουνα κουνάπαχ αλυτάπας, μαναλυτάπας, ζουκτυσκάμη.	4.7941875
Chapter14_7_7.wav	பண்டுமியமான் தா...ரிமைக்கும்...	2.415375
Chapter14_80_80.wav	Ali ka, jāna parikona, mušiu projektu kunata ziūktingapar yui aikona, tanda na hūš pažiam kaikona.	7.391
Chapter14_82_82.wav	А, идруга, куда пачмираричка.	2.4873125
Chapter14_87_87.wav	Sinapas, sinapas, ką ganyaciu apoluniu kangi, Marta pagosas!	6.0701875
Chapter14_8_8.wav	J'en ai vu un petit coup de capitule.	1.8361875
Chapter14_91_91.wav	Ya, cukang, saya maparun na kangi. Kankan, kambar o shitavialar kangi.	4.780625
Chapter14_92_92.wav	Je vous raconne as-mille, ou quoi? Je vous raconne as-mille.	2.740625
Chapter14_96_96.wav	Contactu cu nata carini!	1.8345
Chapter14_97_97.wav	Con angheri matamo un anghi, a poloña, tatture la conata nina può sar micare.	5.7863125
Chapter14_9_9.wav	کوکہینا تکہ عمسنا پتہ تنگی	2.25175
Chapter15_104_104.wav	Pozokuna manzirkańczy, harkangaba.	2.5494375
Chapter15_105_105.wav	Nu cancii lanța cu natapaspa. Nu avem si atat masca na hul cancii cu. Si na pasha, polisia cu una dispara icajareirca.	8.229
Chapter15_106_106.wav	Λόκου πού να τάσναν της παράρκα.	1.9026875
Chapter15_107_107.wav	Işkei wauki kuna wa niurka, Cajmanda, Shuwauki ka esku la piyacaci karka. Alku tasna wa nia girka.	7.9926875
Chapter15_10_10.wav	y más y solución can y matata rural al caldeza.	3.9813125
Chapter15_111_111.wav	Kayak tapi justis ya kak, kolevra shina mikan, caki juchuk kurikunatakanin.	5.5430625
Chapter15_112_112.wav	Sinapas gūvierno ka, nio kancį mama jaktą kaip trolui mandami kausaincinies ka.	6.036375
Chapter15_113_113.wav	Mejor nicho y harí, petro le manda un chisnispa.	3.1406875
Chapter15_114_114.wav	nyukam hatun yang akan imikari yang petroleoka di alupa isma mika nispa	4.664375
Chapter15_117_117.wav	Shukkonnexionda Charinchi Ama Sonia Manda	2.782375
Chapter15_118_118.wav	Nu canci-mi asicuna. Credii, ma nu e la rischia ce ai cunam, am zic un gapa, hatun chirupam bacouna, rupa na-hoi manda ca ai al pacuna.	8.7495
Chapter15_11_11.wav	Şub Commission'ı sebeği.	1.284875
Chapter15_122_122.wav	Responsável na casutita Charim!	3.062
Chapter15_123_123.wav	empresa ganadera manda dueño cona mi can	3.14925
Chapter15_126_126.wav	Καίδου Πάσκαλ Πακουναπίκα, που να αγγακόκανεις καχίου αταμητάρ, που σκατιαν, κόκανεις καχίουάτα!	7.6483125
Chapter15_128_128.wav	Ази не спока жопа тиска хала, другая куната.	4.0781875
Chapter15_12_12.wav	despedalizando y legalizando a tu cuidroga con asociando.	3.4271875
Chapter15_130_130.wav	N-a tu voi faquilis ca cu Natiang.	2.785375
Chapter15_132_132.wav	Petholeonga naia chiska, Yakukañami, Iskay kilomitruslar katamapaya chiska, Kaia kuka shuk shuk aizujatta kunatami purihum.	8.5904375
Chapter15_133_133.wav	Μανάρη μάιτα όσορ καντύτσι ο εμπρέσταπέτρολερα μαντακνάων.	3.662375
Chapter15_134_134.wav	entre vistata mañarkanti, relatsunador publiko natchaipi nirka, kutimbara pastigra mochi nirkami.	7.007
Chapter15_135_135.wav	Larka manda su boteja iakota khunda qispa apar kanci Pai kona malicum	5.3011875
Chapter15_139_139.wav	Mas a chicuna cai meia a tonjaca e cunaca. Em presa cunaca, mais tappa rujaspa, o aniu ci-spas aqui. Estava o pás mana de cunju, cai já com nataca.	11.714875
Chapter15_140_140.wav	Kira kunata urma chispa, petroliuniski akuna taima hichaspa ri? Kaikuna minukanci alpama mata kaoaniu chinahu?	8.370125
Chapter15_141_141.wav	Ia chici cu n-așuticunat așa rimi, am așonia el pacunapica.	4.759875
Chapter15_152_152.wav	Pusa Pasa Cueblos originarios y alími Abia y Alamandatian Pachamamata Oaka y Chispa Gang	7.1071875
Chapter15_155_155.wav	Marta, Marta, Ricciari!	2.6333125
Chapter15_156_156.wav	Είματα, είμασκάτα, μάμα γούμε, είματα κάν.	3.572375
Chapter15_158_158.wav	Ia ce îngici o pitha, dar ii curcani, le ciu așina frescu, carca!	5.096
Chapter15_15_15.wav	Droga con ajatorich un precio real pie y locales autorizados con a pie.	4.951625
Chapter15_160_160.wav	Rimaigumed, ima amashi na chariweiju!	3.2655625
Chapter15_161_161.wav	Апалон Юка Чариска-Пури-Хом, Кайвар Ю перикуркан и Юка Патса!	5.8238125
Chapter15_163_163.wav	Pues Niska, ¿no es suficiente pruebas con a ti en yucar ser pisakinga? Pagniska.	5.26675
Chapter15_164_164.wav	Πρύβακουν αιζαννισκά!	1.7614375
Chapter15_167_167.wav	Sinapas caita ka nannitaušančičiu, cait pizata provida kuna nėkutinuoktangą, cait aborto man namuną kuna fanatiku kuna.	10.8449375
Chapter15_16_16.wav	y he estado Chejjato o cojunata de Korech.	3.769
Chapter15_170_170.wav	یکہ مطلب داغوکہ چھے جا کچش کا واشکہ ہم بھی کنہ پگ مغمی رہیلکہ	5.1256875
Chapter15_172_172.wav	Amanteita canítio, bece.	2.293375
Chapter15_173_173.wav	Kanta ke haping ga ikan bahwasika mama ija sakirin ga.	4.31125
Chapter15_175_175.wav	M-a kitat cruzași pe cusă-cirișiă!	2.38275
Chapter15_176_176.wav	Ricungi Marta.	1.442
Chapter15_178_178.wav	Kaip tukui tukuripika, tukui alipika makanakuna kanci šiuo vienomanta?	6.539875
Chapter15_179_179.wav	Φιτσάσουν του κοίχοστησιά τα καημάμα για τα πει.	3.7640625
Chapter15_180_180.wav	Πως κουνάκα η σπάνω ο κουσύναμα πακουνά μη χαβηρήσκακαν.	4.7319375
Chapter15_182_182.wav	چھے کنبہ کوسہ مانا واری تاکہ ساکی پیجہ تامی ارمانگا وانا بانا سینا	5.62025
Chapter15_183_183.wav	Savonero Pag aj žužek tapy.	2.4905625
Chapter15_184_184.wav	bandemia manta re maikona	2.3089375
Chapter15_18_18.wav	Na, portugalpika, nami 20 guatatatat eita, sinas, pakatina hun.	5.3185
Chapter15_1_1.wav	Alcaldeza Magdalena, iappa iu jaxispa saki warka kai, droga kuna, manta, shinajata, lavanderiade mijon es de dolar eskolki kunaon, ceigringolandia, perourei, bija kunaon.	11.6755
Chapter15_20_20.wav	Despinaliza que tu cuidroga, marihuana, cocaína, sin ajata, heroína, tchupa, cunata.	7.695125
Chapter15_21_21.wav	Adik tokunaka, mana ni nansu akuna, sinaka ni skakuna chukan. Hasta wangarin, hanbirinata, monan kuna.	9.517875
Chapter15_22_22.wav	Está doca. Paikunata y enapa.	2.2595
Chapter15_23_23.wav	Συνάπας είμαι αρισσουλτά το τεσέιπιτιασκα.	2.7559375
Chapter15_25_25.wav	Ya no consumidor con a ti, al chaz de a ti.	3.72325
Chapter15_27_27.wav	Oru vai peka marigonau vangka žariska.	3.4215
Chapter15_2_2.wav	Yuka ka siem pre-yui yankariani, kolkitą čia rikžiaktą konaka droga konata ka ančiūtinga pamonai miyashba.	7.717
Chapter15_33_33.wav	Caítaú ya llego se vio.	1.7541875
Chapter15_35_35.wav	Derechos humanos con atata por cani. 80% show hay cuna y crimen con anucancias de acta pirela sionado can, drogas con agua ni agua.	10.5909375
Chapter15_37_37.wav	Αρι, να προηβίδω κασπακά, το κορίμα και 80% δελειτωκονάκα.	5.1735
Chapter15_38_38.wav	Άρι, μαφια κουνά το κουρινμαν, κρασσαιρ κουνάπας, τσούσαλιά μαν!	5.6026875
Chapter15_39_39.wav	Sine a jatat ce-i tau ca tau ca oarangă meziu-m colchicunata, ca ii droga cu na, toca ce-i un lisca macă na hui pimi, cura na randica. Ambi cu napi, ja ce ce cu napi, cura na.	12.6075625
Chapter15_3_3.wav	אשתה ואונגרישו חתטו נגוסו כשקפאיקו נפק	3.552875
Chapter15_40_40.wav	Kutink lukros na jatakaupika į mas pataną legalisang.	4.2765
Chapter15_42_42.wav	¡Chai negocio criminal! ¡HATUMPRE SIO CUNAUAN CATINGAPACMICAN!	5.3728125
Chapter15_43_43.wav	چین نکین نکانا کن چیپی سیالی کن	2.677875
Chapter15_44_44.wav	y vaya al capone tiempo a P. Alcual Provisión 1.	3.0396875
Chapter15_45_45.wav	Uy, hay, alcaldeza.	1.6250625
Chapter15_48_48.wav	Να το προηγρήσουμε, σινάω πας σου καφεγούτα, ο φιάσιμ!	3.81275
Chapter15_49_49.wav	‫הייחופי ישו אימפנדה קונתה התחומי.	3.043375
Chapter15_4_4.wav	solución ga, postugal pímica	3.2004375
Chapter15_51_51.wav	Nyamian, nimari kanil sebi.	1.974
Chapter15_52_52.wav	Tak, tak, mamam na sklecie, to kongangicz.	3.05375
Chapter15_54_54.wav	Mama maska risau tak guncang ni.	1.6308125
Chapter15_55_55.wav	Alkal de sao en panadata mikunga paringaka manga, nuka churi fredi, uya ciantamantamanu landi, amazonia pisio reportajeta sinanagur.	10.2045
Chapter15_56_56.wav	Nisbaka, kanunaka ganadirukunandi, kokkalirukunandi, yapa za kipi oormas kanjiichi.	5.943875
Chapter15_68_68.wav	Άρια, αριά, μακηταστατής πάρα ας να μετρολεοκητσαρίσκα.	3.9470625
Chapter15_69_69.wav	Ισκούνται σε μεγκούνα μαρίτια, και υπόσοκά για τις καμάντα του Βακρύσπα. Νινάνει, γιατί απασκαμερικά.	6.5244375
Chapter15_6_6.wav	Hlavonero Pag aj žužak tapí.	2.478625
Chapter15_70_70.wav	May pita yari, Petrolio pa, ha-tong puyoko nakamay pita yari.	3.8089375
Chapter15_72_72.wav	Chailomata yalispa, autoridakunanin.	2.9258125
Chapter15_74_74.wav	Esploación limpia y segura can.	2.3590625
Chapter15_77_77.wav	kil ka ka tirkant gyminis ka kunata, ceipik ke ceisur ko kunaka, mapaiya chi ka petroliong mapaiya chi ka taka ali chi suminis ka ka mi.	10.03275
Chapter15_7_7.wav	பண்டுமியமாண்டா...ரிமைக்கும்...	2.476375
Chapter15_82_82.wav	Tuberia kunapi ima maną aliką spika utkami alitisiu.	5.2600625
Chapter15_89_89.wav	ベロマシコナナチュハッタリしかに血やり	3.403
Chapter15_8_8.wav	Giunga Pichacapitulo	1.691125
Chapter15_93_93.wav	Al Pauquipit ya cona está dopanín.	2.352875
Chapter15_94_94.wav	Jópache, vityacuna, estadópane.	2.2151875
Chapter15_96_96.wav	Ни самая пасть!	1.2405625
Chapter15_99_99.wav	O, kona kancero anggus kawacarin, jaki rintimi.	4.033125
Chapter16_101_101.wav	Киспетчиой Маст, Натю Кристиана, Кангин.	3.815875
Chapter16_10_10.wav	Nukaka, Magdalena, Alkadi, Sao. Imataja, kaizakikona, Hao. Roran, Amanda, Grimashpa, Kati, Horkanim.	8.682125
Chapter16_110_110.wav	Mastá, Mastá, eu... E aí, cujo um saquinho, olha!	3.4944375
Chapter16_111_111.wav	Ρίκαι η μάντα, μανάκες, πακαπολίστητα, καίει ασάμι!	2.993
Chapter16_114_114.wav	mou shun normal idad ni	1.83375
Chapter16_116_116.wav	Waking SuperMisionario Kunaja tú cuya alpa mamá pitea, polquipa chaupita pa' y Kunaja chari.	7.3030625
Chapter16_117_117.wav	hari, Cahit mandami mata pas Rurana kancik magdalena	4.2519375
Chapter16_118_118.wav	Šug tanda na hūjūtak, tina paš man arimangapāja tanda na hūjūtak. į matā paši rurangapak šug partidūtak Čarinakantin.	9.0403125
Chapter16_11_11.wav	Chawone ropa, aj już jak tapy.	2.4903125
Chapter16_121_121.wav	И на паше амару Сантист, Риксичка не упомах, а Погмикан.	4.69175
Chapter16_122_122.wav	Aani, empresa minera nyukata pandana ti hukpi, paikanyukata rima warka jami.	5.6303125
Chapter16_123_123.wav	Hari, čiaisiną žiatak, magdalena, kikimi droga kuna hava, jūkama jatia cirkangį.	5.85175
Chapter16_12_12.wav	Pande mi amanta, Rima Ikona.	2.372
Chapter16_130_130.wav	Gomerzinda, Jagra kunauan, Huerto kunauan, Caikoperati va kunauan ba-janka, paika ali kandidata kandu.	8.139875
Chapter16_131_131.wav	Chisto, bacha, Nindie!	1.4295625
Chapter16_133_133.wav	Rikuicik, nyukap aku mari martapak, ambil masyidapak.	4.3875625
Chapter16_135_135.wav	엄마, 간다 리콩과 빵 미니도 꽂아주시니까	4.2875625
Chapter16_137_137.wav	Radiu Pimari ama uakja ja ja kunaata sakichiuninahu	4.4999375
Chapter16_13_13.wav	중간 숙타카퓨툴룩	1.8924375
Chapter16_146_146.wav	Ya me inyo capa que prima con la pasta ya nunca.	2.858
Chapter16_148_148.wav	Ha tu mama ca scamantami, cu n-am pacta, pastel cuta, mi-cum gapa gmonanti.	4.78025
Chapter16_152_152.wav	Imaginata Cagling, ¿Eso es un avión?	3.453375
Chapter16_154_154.wav	Σου παρτίδο εκολογή στα νίσκα, ας παμάμα παδεραιι τσουκουνάτα πακτατσινγά παλιάλου.	6.002375
Chapter16_155_155.wav	¡Ya! Sin allá ta fe mi vista. Guarda mi conapadera y chocunata. ¡Uáca y chingapas! Sin allá ta guauacunata. ¡Cari guauacunama! ¡Derechucunapas!	11.0815
Chapter16_156_156.wav	Του κουναπατάντα να χωή, εγκλουσίβω σιναζιά τα κδεμωκράτηκων ισκάπας, μάνα πίπαση κανιάσκα σα κερήτου.	8.4035625
Chapter16_157_157.wav	¿Muna nime es un servio? ¿Qué está en la escuela? ¿Qué está en la escuela? ¿Qué está en la escuela?	6.3058125
Chapter16_159_159.wav	Ari, ¿qué que cancunaba mi carne al caldezo?	3.3103125
Chapter16_15_15.wav	ألقى الديسة نوكاكاكي كيهوا كايبا شاكونابي باكتكاش كمانتا نينانتا كوشيهو نمي	6.41125
Chapter16_161_161.wav	危機金が、危機金がましごめるせんば	2.140125
Chapter16_165_165.wav	Kailektapika, tūkai liakuna urumas papūrich pimi, havo nero nispariksim.	6.447625
Chapter16_166_166.wav	Sin napas, manaki, quindar y manicho al caldeza.	4.0933125
Chapter16_16_16.wav	nukachuri fridika ashta kata kikindali kati	3.63
Chapter16_173_173.wav	Esperança, sí, n'ha tarris que ho haurm i conegut. Ue, ja ja t'amica.	5.2988125
Chapter16_175_175.wav	Alkan desa naci kikin jadah keting sakirin gapak kapangi.	4.332625
Chapter16_178_178.wav	Ню какая релексиона, мама, алика, чинить?	3.2814375
Chapter16_17_17.wav	فرديك ألي ونبراك ميشينة يولا	3.8209375
Chapter16_180_180.wav	niukaka manashi na yuyani chu magdalena	2.942875
Chapter16_181_181.wav	ki kinga alimi alkal diya okope jam ka hushkan	3.6809375
Chapter16_184_184.wav	Conănea-l ii singi, ci tândă na hun politi covinne a ciscata cărigrinții.	4.9419375
Chapter16_185_185.wav	Sine ca pitat-a galca el de apa ca cand-i dat tot a curașu.	3.63425
Chapter16_186_186.wav	Ai, cheita cañami, que papas recujo um doma-maru!	3.5236875
Chapter16_18_18.wav	پاکہ آلی پچیہ ترہ دیو تنیو پاہاں پاہوں	3.4768125
Chapter16_190_190.wav	Alipatchama kapan alkal desa.	2.6519375
Chapter16_191_191.wav	...pastora......ima tochari......iayayayayayar kani...	3.5795
Chapter16_193_193.wav	Pien és catà amb a vizes pases i la grota és una cata a vizet.	3.9066875
Chapter16_197_197.wav	Pastore! Shuyo chikuna tandanahunaje!	3.6289375
Chapter16_199_199.wav	چاہی شکپیک کا, آپیں دیزیدتی جا میکاشکا کرکا	3.2269375
Chapter16_19_19.wav	Camerciurica 5 jam că îngwambră micangul se vio.	3.3978125
Chapter16_1_1.wav	Sumak causa iya tianta, Amazonia pijak di kunahawa, vijatis kaporin ahungga kamang,	6.0663125
Chapter16_200_200.wav	マーナパストーレ 会社クライアミカン	3.6524375
Chapter16_203_203.wav	Nehane, ni, mají, že a má mohjí se spár, když neopak půjšel, jak ho kšinat a kacariců.	4.4516875
Chapter16_204_204.wav	Pastur, ya ir una cunaca alcaldeza magdalena o en chuk partido político taueña chingapagme tanda na junaja	9.180375
Chapter16_206_206.wav	¡Pai con la patanda najuipa bandiera!	2.5508125
Chapter16_207_207.wav	बावंदेरा पनिको	2.2500625
Chapter16_208_208.wav	Y de ología de quién era un escapa bandera.	3.2244375
Chapter16_209_209.wav	¡Ay, por azavar y no van deira!	3.212
Chapter16_20_20.wav	يوبي شاني القلديسة	1.7221875
Chapter16_210_210.wav	یோமாமாம் நாயை யாத்தான் அவசிக்குமா பியைத்தை چிங்கா பக்வான் தேரா!	5.4476875
Chapter16_211_211.wav	i ma pa chapi pa shari mang manakash pa ka urmi mantigra na jabandera	5.700625
Chapter16_212_212.wav	Astau, Angari! Aliguta ujapai pastorni!	4.2058125
Chapter16_213_213.wav	¡Si no me conaba, ¡wawa conata oan chipas y pa' vantera!	5.920625
Chapter16_218_218.wav	شكلابو شكلابو تجوك تنبسو	2.531375
Chapter16_222_222.wav	Havonero Pag aj žužek tapy.	2.503875
Chapter16_223_223.wav	यानदे मिया मानता डिमालकुना	2.37875
Chapter16_22_22.wav	Aștăcată, că e gilbic confiețătă, ça reinde!	2.41275
Chapter16_24_24.wav	Nia malkal desanivaycho	1.953125
Chapter16_2_2.wav	Pusa Patak pueblos originarios y alími, Abia y a la mandatiana.	4.242
Chapter16_38_38.wav	su partido político ni siquiera	2.0726875
Chapter16_39_39.wav	Mindmándat a csajújájk a rúcsirka, oszavíl.	2.8319375
Chapter16_40_40.wav	Кайпандемияка тукой-то шума-т игратьичка.	2.60225
Chapter16_42_42.wav	Rucul politicul cu nakanormalidat ma pigranata rima n-acum.	3.8560625
Chapter16_43_43.wav	いいまん normal	1.636875
Chapter16_44_44.wav	kohnan ja ki koh nata chaarinchi ari, ceika kaina punja kohnan, waasya normaalidad ni si kata cei pika osanahu imana kai ja ki pika osanahu	10.007875
Chapter16_45_45.wav	Rukutai taikunatava kunas papuri, hambi minju kamangavija warka.	5.090625
Chapter16_46_46.wav	νیو کا کماری مرتا پا ماما تو مستا چایا مورکا	3.818375
Chapter16_47_47.wav	Pai kaštā kausikunāt, ne tokonā tapas Čari.	3.7096875
Chapter16_50_50.wav	Simita que el paripa y mascarillá aguant.	2.388125
Chapter16_54_54.wav	Mas carijata, ni jupani!	2.1496875
Chapter16_5_5.wav	Apologno paipakati kunaon niangunapi, ya janagwa si papungukuna pipa si drogata hatohunga kamang,	8.3828125
Chapter16_62_62.wav	Astauang kau sanggapak mengunas pacu, bakun hari khupang gini.	3.5006875
Chapter16_65_65.wav	Taite ar jis mūnas pakai apanga įgacharią.	3.132625
Chapter16_66_66.wav	Ama waktu saya akan ngapak ngebakunat amunan.	3.291375
Chapter16_67_67.wav	Amat waktu aja kan ga panggup namita	1.9784375
Chapter16_69_69.wav	Kaip pandemiačiai amusikamanda niu kausikun, niu kaip atšiuri guna, rikunga pakmanas yang mong.	7.81525
Chapter16_6_6.wav	Polícia, com uma toma, manja, isso.	1.9233125
Chapter16_74_74.wav	あ、ありまみた。ちゃいかじゃ君かん。	2.970875
Chapter16_75_75.wav	פרדי, תורי, קיים השמוע, רטוגופה	2.9528125
Chapter16_77_77.wav	Fredi, imašamanta, su ma kausai ujaci antaka o ambra kunapa, jau čia hukunapa, jau mk. uasipi kausa gui uakunapa, paus, ujaci nakunata kaip programa kunata Čarin.	13.6229375
Chapter16_78_78.wav	சினாپஸ, ہات் துமாமாக் குனாپ, ہات் தும் தைதாக் குனாپ, மன்னாய் மாப்புறாமாக் குனாட்டா சாரிங்கிச் சினாپஸ, ہات் துமாமாக் குனாپ, ہات் தும் தைதாக் குனாپ, மன்னாய் மாப்புறாமாக் குனாட்டா சாரிங்கிச் சினாபஸ,	6.7428125
Chapter16_80_80.wav	نوکہ رسم دچاریں گا پاکہ مانا مونانیچ	2.961375
Chapter16_81_81.wav	床が6個のアパをやちこなった、 カイプログラムにしかこなった、 ロラチュモナに。	5.996875
Chapter16_83_83.wav	Cekat sama sama maka, nyanawak cajak-jakan iyuyang gaju.	4.5313125
Chapter16_89_89.wav	Ni un camícani, m'hasta, canvacusa...	3.136125
Chapter16_8_8.wav	ghumersinda vair och mumanta kunawan makanah hojunga kaman	5.0208125
Chapter16_92_92.wav	كاند، نقنش ما تلديتها او شيغطابا	3.7018125
Chapter16_93_93.wav	کہاں بھا ہما پاشی میروکواں ما تیلی تا پاشو تیتا کہ آمانی تا پاشنیچو	4.164625
Chapter16_94_94.wav	Uia-ouai, Marta!	1.410375
Chapter16_97_97.wav	Subhaning it	0.9071875
Chapter16_9_9.wav	Sinažiata, vakuna kuna manarajaktamant, čia mūsikakangakamant.	4.998875
Chapter17_100_100.wav	Or mi kona haji waakunata wuña chichun kosa kuna tako jaichun wa artya mas de logar kaichun.	7.4691875
Chapter17_103_103.wav	Καίπη μηγαναντεροκοναπα, κοικέτα, κουπάντηκ!	3.010625
Chapter17_107_107.wav	Taitakura, pastor, New Cancingolden Hans Minera, empresa Kunaqa, Kai Exploración, explotación, Jan Kai Kunawan, Kazaricion, Mayo, Umapi,	12.1253125
Chapter17_10_10.wav	Pastore! Ricupai! Ho appaggietta chinawa si manda camminata!	5.64225
Chapter17_112_112.wav	Sīna, hažikās kamanta, taitā dios, ka, āči, kā tā tikrati gāmi.	4.6290625
Chapter17_115_115.wav	Kaparin gapa, vasakuna, kartelguna, foge tokuna, television, radio, isai kunawan!	8.371
Chapter17_116_116.wav	Zoma kausa i uya tigantaka komunismo mikan paikona ka feminasi skona tami iyanapan.	7.3881875
Chapter17_117_117.wav	Aarī, Alkalliyatamishāna Kanchi, Hājima Kipesa Kirichun, Asegurārina Kanchi.	8.275
