file	transcription	duration
Chapter15_157_157.wav	دياري أم أرمان جيجو	1.9893125
Chapter15_159_159.wav	Pitta!	0.8515625
Chapter15_162_162.wav	Ma, tan'io anghiari?	2.2858125
Chapter15_165_165.wav	しなか、ピタにおかうしったか、ビックスは言った先しか。	3.6391875
Chapter15_166_166.wav	Jusqu'à moi!	0.8711875
Chapter15_168_168.wav	かいった見しいな、グリーンに	1.6980625
Chapter15_169_169.wav	Rik sini misu grunata, paikai matapas kukpika, wanyu chinga ja mi chai na lirunata ka.	6.6221875
Chapter15_171_171.wav	கரی چیتا میرு رہ گرینی	1.674625
Chapter15_174_174.wav	Sineca, ima tocin n-așa!	2.0114375
Chapter15_177_177.wav	e mata.	0.7350625
Chapter15_17_17.wav	Si n'ha pasnat jo ja p'amuscoi ja canjei, que?	2.87825
Chapter15_181_181.wav	Αρισύ να διάταμαρει καν!	2.1645625
Chapter15_19_19.wav	چیپیکا سینا چکاشکا	1.826125
Chapter15_24_24.wav	அلی پچا کونہ	1.46875
Chapter15_26_26.wav	Gunang gak cau pias atiang!	2.3116875
Chapter15_28_28.wav	쭈잉쭈잉	1.1458125
Chapter15_29_29.wav	Adi!	0.9155
Chapter15_30_30.wav	Милый!	0.8668125
Chapter15_31_31.wav	80%	1.8874375
Chapter15_32_32.wav	You bye Chan!	1.3079375
Chapter15_34_34.wav	Oye, se, oye, se.	0.972625
Chapter15_36_36.wav	Shobhajahtakunapika, Shinajahtami kanga.	3.3321875
Chapter15_41_41.wav	Cheito a Nihue!	1.0225625
Chapter15_46_46.wav	Aani!	0.5688125
Chapter15_47_47.wav	کی کنگہ τرابہ ہے جا یا لنگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگیگی	2.035375
Chapter15_50_50.wav	はっこ、今たくないん	1.412
Chapter15_53_53.wav	É cool, é cool!	0.886125
Chapter15_57_57.wav	Imagina que a Cactaneja já quer pascapatia.	2.82675
Chapter15_58_58.wav	час на патте.	1.0548125
Chapter15_59_59.wav	نمعيز سكرينشين يمكنك نبيضة وقشك نشين	4.366625
Chapter15_5_5.wav	A shita o ngabirigos pa katina kani na chushina iya ngiti?	3.5863125
Chapter15_60_60.wav	N-ar buc unata, așu paticaciu.	1.9915
Chapter15_61_61.wav	Esto voy a tener ya.	1.1621875
Chapter15_62_62.wav	Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать, Бежать,	1.1531875
Chapter15_63_63.wav	لرقامہ سا مویچی	2.7995625
Chapter15_64_64.wav	Cześć ma Patarzy, kłym gici!	1.601
Chapter15_65_65.wav	Maybe, maybe.	1.3145
Chapter15_66_66.wav	Kjim irimo i ti, ma kita sa piti.	2.3955
Chapter15_67_67.wav	Manaliya Sinha Nga Manaliya Sinha Nga	3.4296875
Chapter15_71_71.wav	Καίμαντα κανάζει κορινιου.	1.601125
Chapter15_73_73.wav	ர ர ர்கும் நிம் ர ர்சையிர் மன்றி கூறி.	3.180625
Chapter15_75_75.wav	Kina pasie z kuchciari.	2.35075
Chapter15_76_76.wav	とくいまパターン、ラルカマシタシック	2.2985
Chapter15_78_78.wav	Янга ума тиза кон!	1.7806875
Chapter15_79_79.wav	Caya musikapunjakunakarin wau ki-gunin karian.	3.02925
Chapter15_80_80.wav	Wauki Kona hama ria Kiriti Hsu.	3.229875
Chapter15_81_81.wav	نو کنچه که آلگی پاہتا چیناتایا چنچیگمی!	3.70475
Chapter15_83_83.wav	کہ چھو یا مائیو کا جائشیناليا تگمیسا کی رہنگا	3.8454375
Chapter15_84_84.wav	Ailuliaiktapakar jankaiti yanga, jatšana vasipis aldičiškas sakiringą, kambirina vasipis tijangami.	9.4203125
Chapter15_85_85.wav	suma esta nirca	1.45975
Chapter15_86_86.wav	Imasionalin, Maikhan Yapatah Kusanika, Nimatah Manapak Datin.	4.7663125
Chapter15_87_87.wav	Makita sa titikay mapay ako, P	2.3565625
Chapter15_88_88.wav	Nienai, jau kūtau viantau sanciciu, armeitapas nau sanciciu. Nėčia luokunapas ižiang tukui mietokuriski.	7.7464375
Chapter15_90_90.wav	Ни ася и хуська маканч!	1.7309375
Chapter15_91_91.wav	Nimata na tarinci!	1.5895625
Chapter15_92_92.wav	Núquantitas já quisis passar aqui, escar.	2.217625
Chapter15_95_95.wav	சினைப் பஷ்லாக்காக் கமானாக அவ்குப் பிக்கங்கா	3.0038125
Chapter15_97_97.wav	அری, مانا کنگا, چین نپا چکا	2.5215
Chapter15_98_98.wav	Hina pas sama ipas mapeas kekannya.	2.3831875
Chapter15_9_9.wav	Μανια, Τίσκα, Άλπα!	1.80225
Chapter16_100_100.wav	Manapingaguna!	1.52525
Chapter16_102_102.wav	Fina caspaca, quis pedir o ai ali!	2.37325
Chapter16_103_103.wav	내 맘한다! 오양기추!	1.8044375
Chapter16_104_104.wav	Νιου καουσίτταζα κύτσεις καμαντα, μη μομάντα μάνα κύσπιτσια.	3.7560625
Chapter16_105_105.wav	조건한가 꿀빛아, 자린이미	2.3845
Chapter16_106_106.wav	Αλήκα ο θεηταουσα σιουμμρυ.	2.0639375
Chapter16_107_107.wav	que en menjo que ensigui si m'ambes, a l'Iqausai de Cuches.	4.2721875
Chapter16_108_108.wav	M'a pas cru le qu'il y a eu un!	1.713375
Chapter16_109_109.wav	Nukaka ih mama pa jam kai kunapikang gita iya janimi!	3.5524375
Chapter16_112_112.wav	ジョクシー!	0.4903125
Chapter16_113_113.wav	よくし!	0.6586875
Chapter16_115_115.wav	tu koi mi pun nakar kacina jatahkan	2.845875
Chapter16_119_119.wav	―'Ni'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'i'n'	5.1420625
Chapter16_120_120.wav	چی تاکا منارا یا چا نیچ	2.0055625
Chapter16_124_124.wav	I'm not yet in any way.	0.786625
Chapter16_125_125.wav	Nuka kanima tamana ya, Cerkani.	2.3815
Chapter16_126_126.wav	Aastakapura kaspa jami áli yuhye kuna tajuk chiri	3.5814375
Chapter16_127_127.wav	Aari, chai mandajata, kaitanda nakui peka, yaacjak tokus ka kunata, man na mo nanji.	6.648125
Chapter16_128_128.wav	Ja, ja et xactucos que ho hem de passar... Manamona en xitxo!	4.3366875
Chapter16_129_129.wav	Tandand na hushka tami munanti.	2.0300625
Chapter16_132_132.wav	Kayak, tak pika. Aksita kayak nappagruna kuna, Mityem.	3.3625
Chapter16_134_134.wav	Vull que ho hambre con a Pajmitian.	1.9435625
Chapter16_136_136.wav	Усить не так, как я не могу.	5.2420625
Chapter16_138_138.wav	Sina pas ama onguita txin batxingapat niz kakunatak atiz pakana kanchi.	5.436625
Chapter16_139_139.wav	¡Sugmuso guiar y sinata huilla chijo!	3.230625
Chapter16_140_140.wav	ค่ะ ต้องมามา	0.746875
Chapter16_141_141.wav	O sigo!	0.8428125
Chapter16_142_142.wav	今しなたかんぎ、はとまま	2.457375
Chapter16_143_143.wav	Κάντε ρίκουσπα αστακάτεκου σίχουν.	3.4364375
Chapter16_144_144.wav	أليت شامور غنج	1.9626875
Chapter16_145_145.wav	明日かたかんだじゃきほるかに、ニューカーをしぃふ	3.9965
Chapter16_147_147.wav	चान्का एजी पाद्द्दाने	1.55375
Chapter16_149_149.wav	Sinapas, show o que já ia ter a carau, e... wow!	3.970875
Chapter16_14_14.wav	wajah pacah ma masina	2.165125
Chapter16_150_150.wav	Ujari Tamari, Asta Katamuconi.	3.0855625
Chapter16_151_151.wav	Masya Manu!	0.8568125
Chapter16_153_153.wav	شكتاً دا نحوي مي كاجرين	1.688375
Chapter16_158_158.wav	چھیکہ یہی کو حومگی چھا مال	1.909875
Chapter16_160_160.wav	चाल तश	1.1016875
Chapter16_162_162.wav	Нюка-ка-ня, насотели гримичу.	2.336
Chapter16_163_163.wav	N-am ii satirisca canii!	1.9483125
Chapter16_164_164.wav	Kailiakta taka, tu kumana aliku na mandal yuktina mi kanchi.	4.970625
Chapter16_167_167.wav	και υπέρτη δουκα, είμαστε τίτα, καγριν.	2.6120625
Chapter16_168_168.wav	Alih utapacama Skanah Yuyana Mikanci	3.282875
Chapter16_169_169.wav	Sina paši, tūl puku na taka ne amite rinti.	3.8834375
Chapter16_170_170.wav	Gua isiata Cura Sionini.	1.9700625
Chapter16_171_171.wav	サッチャママシナ ゴアイジャー	2.0788125
Chapter16_172_172.wav	Συνάπας ο Ιάρμικο να πατάντα να χωρισύνα.	3.515
Chapter16_174_174.wav	Niami musuh kita yang pama ngga paktak jenacaya muhon	3.7504375
Chapter16_176_176.wav	Yui taja para saita kaama yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yuiya yui	2.6496875
Chapter16_177_177.wav	¡Ai maníspa!	1.1474375
Chapter16_179_179.wav	Nya mi cusku watata cai pijam karkani. Nya mi siuk mangyali cina pacakan.	5.3288125
Chapter16_182_182.wav	Nima manda, nima manda!	1.5201875
Chapter16_183_183.wav	Νι'α μησύναν, νύσπασα κυρίλκαν.	2.09
Chapter16_187_187.wav	Kung ang kungangakaitanda na hulta markapit yag ka Ali runa kung nawan sinciyatin at tami maskanakanchi.	7.11225
Chapter16_188_188.wav	Γινάς, παρασαπημανταπάτιας, εμκάιτα, καζαρινά, καντια.	3.713875
Chapter16_189_189.wav	今単に行こう	1.144875
Chapter16_192_192.wav	애키 킹몬 비제 찐 오차	2.1425
Chapter16_194_194.wav	Mil agro.	0.978375
Chapter16_195_195.wav	मானہ ہوا چنی ہوا تو ہوا چا	3.4745625
Chapter16_196_196.wav	今たり	0.926625
Chapter16_198_198.wav	a macotimpas sus uchi jambe con agua en casa ticho	3.5129375
Chapter16_201_201.wav	چای خง بک پشچای پیسا تیریشکا میکاں!شی نا پشمانا چای کا کانجو!	6.26725
Chapter16_202_202.wav	حتن جا کی پچھ کنگ	2.64025
Chapter16_205_205.wav	I ma to, co i bika, zaki kani.	2.1798125
Chapter16_214_214.wav	ちゃいたか、真ん中腔中	2.5729375
Chapter16_215_215.wav	چھے کا, ہچ کا, Zaki Pa Chami KANG.	2.4474375
Chapter16_216_216.wav	Ai, jota, bacha, me tica pra o agir, cinga!	2.959625
Chapter16_217_217.wav	I ma tata, że już jest paniką.	1.9104375
Chapter16_219_219.wav	Ima-ima-ima, isa-lingi paniku.	2.0315
Chapter16_21_21.wav	Nuka paski kindar, pacta qiguar mi kaktar ikonimi.	3.457
Chapter16_220_220.wav	منங்மாக் கணக்குவிட்டக் கைச்சாரி, چேக்க.	2.5425
Chapter16_221_221.wav	Маканахуй пika, козаришпа, Макайзамі Алихарканган!	4.759375
Chapter16_23_23.wav	Синака, не укажут, ты бежим, аж показаний.	3.0298125
Chapter16_25_25.wav	अरी शिनामि	1.4153125
Chapter16_26_26.wav	Qui puc el cascament de Xenar, a Rimani?	2.5778125
Chapter16_27_27.wav	...e-e-e-e-machine ini hukani......gajar iman tapacah kikinda alikah cini.	4.55125
Chapter16_28_28.wav	Aștacat dă-a licat din	1.7085625
Chapter16_29_29.wav	しなじゃん	1.5568125
Chapter16_30_30.wav	New Catasawaii Shuning	1.4016875
Chapter16_31_31.wav	आमाना माना आमा जाीता निपाजु	3.2425
Chapter16_32_32.wav	Alkal desa ni ni Magdalina	2.177375
Chapter16_33_33.wav	Ce aici ta ca mana?	1.2188125
Chapter16_34_34.wav	Nu caca... ca-i tamari-n ingapa monanii!	3.5533125
Chapter16_35_35.wav	Шоктанда на хуй, тавиня тишу.	2.325
Chapter16_36_36.wav	Tandon a juitar.	0.9134375
Chapter16_37_37.wav	هل تحاوله؟	1.9935625
Chapter16_3_3.wav	Pacham mata, waka, cispakan!	2.39975
Chapter16_41_41.wav	Ay, ¿sí, Namika?	1.391875
Chapter16_48_48.wav	Se na jata paica rato, tu ajuta a mitar.	3.3726875
Chapter16_49_49.wav	Chamou, pai mamita, chamou, pai mamma.	2.3771875
Chapter16_4_4.wav	今しなにん	1.1571875
Chapter16_51_51.wav	今、大人議は?	1.7460625
Chapter16_52_52.wav	شمه دا كيل باريبا	2.2665625
Chapter16_53_53.wav	Ima patut jura huynin gi	1.51225
Chapter16_55_55.wav	Sei qui manda sin appandagini	2.1885
Chapter16_56_56.wav	かいごまにみりも、おっぱいも	1.520625
Chapter16_57_57.wav	ایشی کنی	1.5860625
Chapter16_58_58.wav	Cahay pilih maka panggimama.	2.337
Chapter16_59_59.wav	Mais je ne vois pas de t'attacher, il y a des pangais.	1.476
Chapter16_60_60.wav	Bukan sakit juga, pilihan waktu masa yang ini wau.	3.173875
Chapter16_61_61.wav	Niamy pusak cungga pice gawatata pak Tarcani.	3.522625
Chapter16_63_63.wav	You're not well.	1.1749375
Chapter16_64_64.wav	Нюка качаем вы таком на манжанич.	3.1418125
Chapter16_68_68.wav	But, ew.	0.9504375
Chapter16_70_70.wav	ニューカーマンを置いた散売金がいもんや	3.1714375
Chapter16_71_71.wav	Jai Manda, Rikunga Pag Manasham.	3.3944375
Chapter16_72_72.wav	waktunya jakan ni wasipi wang	2.686625
Chapter16_73_73.wav	Na tuciaiką ungui tapas iali jakikan.	3.826875
Chapter16_76_76.wav	今たくたいた	1.293125
Chapter16_79_79.wav	Sumakta'yu yangitayda.	1.333125
Chapter16_7_7.wav	Io mi senti scacciare inci	1.5690625
Chapter16_82_82.wav	Pai conata com o bacho.	1.8801875
Chapter16_84_84.wav	ビシカいっぱっちょかかん	2.3686875
Chapter16_85_85.wav	Pita kabangi?	1.5505625
Chapter16_86_86.wav	Masta! Masta!	2.6536875
Chapter16_87_87.wav	Apologno!	1.151125
Chapter16_88_88.wav	Nacho bingan ay ang	1.21825
Chapter16_90_90.wav	Ima, tamonangi kaipirin!	1.6911875
Chapter16_91_91.wav	Si congapa'm un any.	1.440875
Chapter16_95_95.wav	Mana new ke juga kan?	1.4764375
Chapter16_96_96.wav	نوکا مانا منا بیپس سپائرو کمی بندہ چیواشک	3.6151875
Chapter16_98_98.wav	なっ	1.652625
Chapter16_99_99.wav	Tika kami supai kangi!	2.02275
Chapter17_101_101.wav	E mas já quiserem ter pipas, mamandes ou aonde, e se caindo de páscao saí com nata ou a caicissons.	8.6080625
Chapter17_102_102.wav	Kinggunat dan nyukan cipa jalan apa-nggap, pamanan cik.	3.0863125
Chapter17_104_104.wav	Ka iwanga, ka ja rimanda paja tu kui kausa ikunata wa kaichichung.	5.72425
Chapter17_105_105.wav	しなみりまななじょ?	1.7154375
Chapter17_106_106.wav	ありごとみ、やっちゃほしがあります。	2.954
Chapter17_108_108.wav	뇌칸티파스 킹원 칸티	2.1105625
Chapter17_109_109.wav	ga.com	0.82325
Chapter17_110_110.wav	ニューカンチギアなパイ行くなったちゃすきっぱい	2.408125
Chapter17_111_111.wav	Aaaaah, c'è da you by Johnny!	1.7493125
Chapter17_113_113.wav	Caicuski kunauang nian kunapitanda na kugrinci.	3.6365625
Chapter17_114_114.wav	She's a Gina.	0.958625
Chapter17_119_119.wav	Yupa icani, yupa icani, kambah karakus kamanta, nyokansi bagaimana saya jauh takut nama nta jatami.	8.4193125
Chapter17_11_11.wav	Sim, cuisícui!	1.6393125
Chapter17_124_124.wav	Žaita mana hamuktanicu.	1.9670625
Chapter17_126_126.wav	Sinajatās kaigau vokunanjau į įpika. Man naiyanapancu!	4.620625
Chapter17_128_128.wav	یکுناتا یکுناتا چھیتا زمی ریما	3.3703125
Chapter17_12_12.wav	Hari wawakul mana? Wajarin Juhari wawani!	4.6545
Chapter17_132_132.wav	Sinapas, Cairi Maikunawung, Kambak Cunjulimantak Manja Kunata Curang, Sating.	5.6044375
Chapter17_136_136.wav	Manalijas ir imakpi ka, niu kaka fujų pisakirini žikungi.	4.3135625
Chapter17_137_137.wav	شو غسيشينة لعوى نغيني	2.4085
Chapter17_139_139.wav	Kaipika tu kui pacha tu kui punja tu kui pacha ko na tami jaan kangi chi gini spaniska.	6.6500625
Chapter17_13_13.wav	Pai kunakan warmita, karita, bajar, janganin!	3.85425
Chapter17_140_140.wav	y matan y cunguí	1.48125
Chapter17_141_141.wav	New Kasaman Apunjaka	1.6563125
Chapter17_143_143.wav	Κύζα κουσκικά!	1.4804375
Chapter17_145_145.wav	はいかじゃきちいじゃんかいみかん	2.548625
Chapter17_147_147.wav	Rimay takahamuhtanimi si na pa'z nukantikri mei wangai i ma'ri kunata takchari.	5.261625
Chapter17_14_14.wav	¡Hancas, o a Mince y Tura, unata, o se aniron!	4.1948125
Chapter17_150_150.wav	Y maníspa.	1.0729375
Chapter17_151_151.wav	சیناکا, چیناکا, ماشیامارو, نگاکا نایچا نیچو ایمت اتیگر چینات	6.4280625
Chapter17_153_153.wav	Cahit jauh bijak tayukunaka, warmi kuunami kanci.	4.3878125
Chapter17_158_158.wav	چاکہ ο مائمی کن	1.7729375
Chapter17_15_15.wav	Κύσκα κατήκου σκατάκα, μάνα είναι νίτσου.	2.8011875
Chapter17_163_163.wav	おやんぎちゅうちゃんにしかった	1.5846875
Chapter17_16_16.wav	Paikuna si namunag pika.	2.1806875
Chapter17_17_17.wav	Ah, que espituei!	1.90725
Chapter17_18_18.wav	Kanga Pagmuna Pika Sakinajami Kanchini Huma	3.729
Chapter17_19_19.wav	ہچکتتتگمانچریری نکپانکو	2.8815
Chapter17_21_21.wav	Oh, no.	0.6190625
Chapter17_25_25.wav	Pastor! A Japura Macanájo!	3.1009375
Chapter17_26_26.wav	啊 醒了 醒了	1.1155
Chapter17_28_28.wav	ہو ya ya ya iba masjata! ہو ya ya ya iba ju kuna!	3.4004375
Chapter17_29_29.wav	こやっぱり、マシキキンかマナサウオリシカかんぎちゅう。	3.9206875
Chapter17_31_31.wav	Пастур!	0.9415
Chapter17_32_32.wav	マシコナ、よっかんチクタンなのほいか、びんやしかみ。	3.8378125
Chapter17_34_34.wav	Si n'ha passat i m'ha sortit de xurar l'inatapes, m'ha narrat gent xiu.	3.969875
Chapter17_35_35.wav	しなかしよって行ったチョラパションにち	2.484375
Chapter17_36_36.wav	Nuka ka kaita munani tu kuita ali Chingapah.	4.051125
Chapter17_38_38.wav	tu kui kuna caitaneng sinapas, pipas imata mana rurancho	4.483375
Chapter17_39_39.wav	Núca Caíta Nini.	2.031125
Chapter17_3_3.wav	ご覧が処定に	1.6630625
Chapter17_40_40.wav	だんだな虫かおしゃんち	1.85125
Chapter17_42_42.wav	Nyo ka manga maches ka pa hamirina wa si Shutishinau yaring.	4.1689375
Chapter17_43_43.wav	Kajtał i apajcie!	1.461625
Chapter17_44_44.wav	Патрия Либры	1.18225
Chapter17_45_45.wav	Makana huita kajaringa pasina uyanring na chu?	3.9811875
Chapter17_46_46.wav	Патрия, Патрия!	1.7425
Chapter17_48_48.wav	Матриан!	0.996625
Chapter17_50_50.wav	Mattria, Mattria	1.742875
Chapter17_51_51.wav	Naccia Pachamama al Pamama Nihunti	3.2104375
Chapter17_53_53.wav	அری, آلی کچی میمی	1.977875
Chapter17_56_56.wav	نقا بسالك اتنمي	1.950125
Chapter17_57_57.wav	Sina, pasz!	1.499375
Chapter17_59_59.wav	Niu Kamanka, hīpāmām bija ātivārka, Niu Kamanakriirkanicu,	4.2341875
Chapter17_61_61.wav	Κι κοινκούν ας η να μικαντσι, νιου καντσιχπας καιχίπας σάμου χαίσου κουναμάντας ακηζά μικαντσι.	6.03475
Chapter17_66_66.wav	Manawarmiku nakariku nao amparta kausa na tamana uyang.	4.8913125
Chapter17_67_67.wav	Anau iyan zakona pis nacho.	1.95825
Chapter17_68_68.wav	Ahri!	0.860625
Chapter17_69_69.wav	i m masinatech ailionisunyari warmi pura karipura tanda nakushka kunataka	6.5450625
Chapter17_70_70.wav	Karipura ima shinate guawata charigling.	3.3795625
Chapter17_71_71.wav	O armei por apis, nem mal.	2.5591875
Chapter17_72_72.wav	Η μασίνα πατσαμάμα καζαρισκαμάντα.	2.3740625
Chapter17_73_73.wav	Aizu kunaka, suh hari suwar miwang wawakunatabinya chinakan.	4.6080625
Chapter17_74_74.wav	taitha janka shpami wa si mamikuna taapamu.	3.30175
Chapter17_75_75.wav	sukunata yang gaza mikan.	2.1773125
Chapter17_76_76.wav	Chashna Kachung	1.81675
Chapter17_77_77.wav	Nėmi šį taita Čarincii. Jāna pahkunata, tol pahkunata pasi.	4.2451875
Chapter17_79_79.wav	Canvi de tapes.	1.6621875
Chapter17_80_80.wav	aari alimi	1.28575
Chapter17_82_82.wav	Niin anda juu ja hukta jikun.	2.144125
Chapter17_84_84.wav	Arie!	0.89725
Chapter17_86_86.wav	Питата и миги!	1.6551875
Chapter17_88_88.wav	அல்லாரி பயவம் பாச்சா	2.1639375
Chapter17_89_89.wav	பாயிக்கா, அலி புச்சக்கமிக்காங் அலிருமைத்தான் பச்சாரியும்	3.615875
Chapter17_91_91.wav	Ай, ты кое-мя марута, категоринтий!	2.515625
Chapter17_92_92.wav	지나가서 마시마를 맡아내기	2.25475
Chapter17_93_93.wav	Ari, pipas mana usasa yung yaw ang rugas ka mana mayuta yung gachu.	5.4114375
Chapter17_94_94.wav	Caya yai ke alimikan!	1.6865
Chapter17_95_95.wav	Sin apas, n'hi hau i jo amant tan de n'ajus que es em caso unir cancini.	5.094875
Chapter17_96_96.wav	κατ'і хکுν να μάκει βαctари να κορπει, ама χαριянгیچу, амаρού.	4.070875
Chapter17_98_98.wav	Yupai, Chanin! Kankah atka azimikangi!	3.4503125
Chapter17_99_99.wav	Kankonaniami, aichangitich aichukonakispiri, chungka, nyukantich, pakta, chinami, kantich.	5.5330625
Chapter17_9_9.wav	Pachakamakmanta Rimang, Kulkipi Jaayoya.	3.0810625
Chapter18_100_100.wav	このマシナウイアに行きます	1.8011875
Chapter18_103_103.wav	тандан ағу імажің ғапа мунағурка сінапаң, манна са кіркан ті чуча імажі чуга.	5.0019375
Chapter18_104_104.wav	i ho cata ho ha fet als imes vacunat i ha xanimí.	3.3249375
Chapter18_105_105.wav	Μανάλη κατσις πανήκωνάζα μικασκά.	2.3730625
Chapter18_106_106.wav	...you can't sitar, Zagpika!	1.54525
Chapter18_110_110.wav	குנג் மன்னமினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினினின	10.5819375
Chapter18_111_111.wav	かいったミニッチ!	1.5634375
Chapter18_114_114.wav	چای کناکہ یا نکونہ جمی	2.9686875
Chapter18_115_115.wav	I en gairebé mai coneix amb mi.	1.9020625
Chapter18_116_116.wav	Riku angi gizika, manakal paskan itzko, kaipi kangonauan kanika, paktapakta juzai ni azikurirka.	7.3028125
Chapter18_118_118.wav	May hang ganda narik siis ka kringami!	2.6425
Chapter18_119_119.wav	E a Pachimisava!	1.6343125
Chapter18_120_120.wav	ちゃいまパワーにかいまったんですか	1.8319375
Chapter18_123_123.wav	Je suis très heureux de te faire le faire, je ne sais pas si tu veux que tu me fais le faire.	4.8076875
Chapter18_125_125.wav	פי תגשתו הקום פי תגשתו הקום ננחום	3.22675
Chapter18_126_126.wav	si napaj kaas narure kuna wanga suponja tuku ikunapa ali kausaita charisu yuya shpami katina kanji	7.758
Chapter18_127_127.wav	Mašikuna, kutimbaz niu kantik sumą kausai, ujacig antama, aį lišia muskią kapaitti.	6.5620625
Chapter18_129_129.wav	Alícia, música capa aí!	1.3523125
Chapter18_130_130.wav	Kaita putih man, kaya skmanta, yuk pai chani.	2.91125
Chapter18_131_131.wav	Asa on karin chaisho huizati on komantaka mana kaya skakuna jo.	4.823875
Chapter18_132_132.wav	Najžik simanda kanga naču.	1.7618125
Chapter18_133_133.wav	Runa kaymentami ni yukata kamana kayawan.	3.1596875
Chapter18_134_134.wav	כאי זקתקה, רונת המזגמיקה.	2.880875
Chapter18_136_136.wav	今、ママチシーなあかんが	1.889
Chapter18_138_138.wav	Maikan, o kupikak taka, mana riku na yachi?	3.9270625
Chapter18_141_141.wav	しなみかな	0.9214375
Chapter18_144_144.wav	چاوپی کاری چاوپی وار میکچو	2.518375
