file	transcription	duration	forced_language
Chapter13_148_148.wav	Món Santa Canacho, Món Diablo Nincariano.	2.949625	es
Chapter13_151_151.wav	Susquequí empagnizina cooperativa cañame formigación, ni un cancillo producto con agua muy o conata randijo.	8.481375	es
Chapter13_152_152.wav	¡Niucan siguen presacacar, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah, ¡ah,	3.8246875	es
Chapter13_154_154.wav	Estéril muy yucuna y angasuc, dar muy pija ali.	3.6716875	es
Chapter13_155_155.wav	Transcénicos un guchiz muy ocuna.	2.3965625	es
Chapter13_159_159.wav	El rejaki quimba muy yucuna un, caipica, saludta a mi tartunci, mana cancerta tartar con chichu.	6.9619375	es
Chapter13_15_15.wav	Cacharipa y Pusha Calcaldesa	2.7924375	es
Chapter13_161_161.wav	Manuela, ¿Usi?	1.600875	es
Chapter13_163_163.wav	y una se amorca, chai, vay hermanda, chai por querieta, jatujún, chuco perativa con la magnín.	6.5768125	es
Chapter13_165_165.wav	Tu cuise guarda manda mamacunata a la etapa y surena cancha.	3.875	es
Chapter13_166_166.wav	Y van de mi apimarican, chima-mago.	2.1976875	es
Chapter13_169_169.wav	y me apata granita charinguieri	2.1614375	es
Chapter13_170_170.wav	y mapa a internet acharinghi.	2.1809375	es
Chapter13_172_172.wav	Uyachi, chay maldito glujosatuca, venenocán, tu cuijero una conapa, poso con amancatir, mayucunamang, aire tapas o agliching,	12.0006875	es
Chapter13_176_176.wav	Sabon Europa a el jujac tapí.	2.4205625	es
Chapter13_177_177.wav	¡Pande mi amanta, Rima y Cuna!	2.3221875	es
Chapter13_17_17.wav	¡Asia, hipaíasca! Pero sugnadixi municipio pa causa con Amanda.	5.536875	es
Chapter13_18_18.wav	Sin apas, ni a su hat un lote de vacunasta, Chaskish Kanchin.	4.932375	es
Chapter13_19_19.wav	Doctor Mendez, Ministerio de Salud Manda, Villa Chigrim, vacunar y ingar con calendariota.	4.7590625	es
Chapter13_1_1.wav	Anzicarin, anzicarin, habonero, barrio, mancha y amorca, ni nansuyasca, caicargamento de vacunas ni chica conan.	8.4840625	es
Chapter13_21_21.wav	Cáiva Rio P. Chaito Siscuna, Tachora Grande.	7.3961875	es
Chapter13_26_26.wav	¡Claric, pa'is, que una tu cuinta capisca! ¡Pai, que una caja piñapata! ¡Ni, canchigman, que pochuta, saque!	6.162	es
Chapter13_27_27.wav	¡Hambi, mas, mas nakuski ta-chai wa kunakunaka!	4.28375	es
Chapter13_28_28.wav	Mán apaganacho, gratis mi canto.	2.7255625	es
Chapter13_30_30.wav	que es P5A y Doctor.	1.6051875	es
Chapter13_32_32.wav	Amagratismo y Pacho, no continúe pagante.	3.3386875	es
Chapter13_33_33.wav	Maimantata es esta doca cuys quita surco.	2.2635625	es
Chapter13_40_40.wav	Esta onda que ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído que no se ha oído	8.218	es
Chapter13_41_41.wav	¿Nachugo vieron que mañana está un chamey en matagari?	3.1055625	es
Chapter13_43_43.wav	gobierno carandizca, ha tu recomendación que formas ya con a p	4.0234375	es
Chapter13_44_44.wav	Y napas, chai y recomendasca en Presacuna, privada capitalista can.	5.17775	es
Chapter13_46_46.wav	Básco una conata patentaspacharin, sin apaspresiucunata jawa manchurán	5.6011875	es
Chapter13_47_47.wav	Y que a esta pura gente no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado de hacer nada, no se ha ganado	10.6185	es
Chapter13_49_49.wav	y que el tiempo de la vida se ha cambiado, el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de la vida se ha cambiado, y el tiempo de	9.2864375	es
Chapter13_50_50.wav	¿Qué investigación con atacas tu cuy coge que o si nazis cata?	5.3753125	es
Chapter13_51_51.wav	¿Qué empresa con acá ullasca cujquita Gov. Manta, Chaskirka, con acá ima tarorang?	6.8313125	es
Chapter13_52_52.wav	¿Vas con la conata jatuncona?	1.98825	es
Chapter13_55_55.wav	¿Y matan en el Ministerio Ocupi conrupción TSCManta? ¿Qué químcanos ocupi?	5.6385625	es
Chapter13_56_56.wav	Han bibacona con la terrandispa, cuotin pa'caja jatuncona. Pa'caja cancuna, pero mas iconaman cuotit singyichi.	7.6308125	es
Chapter13_58_58.wav	Amar Rusánchez Micani, Mayo Mapitea, Ayujáxia, Samantha, Chayman Cabaco, Nakunaka, Manachayan.	6.984	es
Chapter13_5_5.wav	Magdalena, alcaldezaca, ni acuetin tan da cerca tu cuéjia como una conata. Paí conata cayá cerca como una guasimán.	9.382375	es
Chapter13_61_61.wav	suveditorialta u reaccircani.	2.5279375	es
Chapter13_62_62.wav	redes con la pichuralca	1.775875	es
Chapter13_64_64.wav	Alicae que tu cuy-cuna pa de recho mi can. Na clínica prebala con apa, farmaseutica con apa negociocio, ni hospital con apa. Chai Picarin, ba-cuna con apa chinganga.	11.6970625	es
Chapter13_65_65.wav	Cáipandema, a Orange Cusco, en ti, ni un cancion de saluca fracasso cascata.	5.0776875	es
Chapter13_66_66.wav	Mán asapamaki pisa caita o sencho, o a King una zacharigiacho, gananse a una taca churas para toquizar una cuna pa causa, ¡hapi!	10.0215625	es
Chapter13_67_67.wav	Salud pública, vacunados, gratis, mecanas, tu cuijapa.	4.564875	es
Chapter13_68_68.wav	Cuenta ormanguichos, Cariarrisca, Jambi.	3.3671875	es
Chapter13_69_69.wav	Su macausa y uya chianta pica manja ney nervios tami japinajum	4.6228125	es
Chapter13_70_70.wav	¡Sucarta! ¡Asta uva en la que te hiciste un níspa! ¡Caya musca!	3.6673125	es
Chapter13_71_71.wav	Ya que reclamí, cheque el cascacunaca, me manda a chamocta. Empresa, minera, golden, hambre ni shkamanta. Mejan, cae coname, que orota, jux, chingapamonanachum, chejá o alarca o mapi.	12.7244375	es
Chapter13_72_72.wav	Empresa con acá si cariúcuna o amig manja chinahu pero no hay más denuncia conata churra y o cercacho prevas con la hija y manda sin ajata ni nanta mancha y mandapas	12.255375	es
Chapter13_75_75.wav	mejor caipí calpar con el chunga macaypí o añur con el chunga nemi.	4.357375	es
Chapter13_7_7.wav	Javonero Pag, Ayujag Tapi	2.459875	es
Chapter13_81_81.wav	¿Asá anuncio con la tachariska tapas? ¿Cuarcho narro?	3.1795625	es
Chapter13_82_82.wav	Sapa, te remandas, ni ancho, chirque.	2.19125	es
Chapter13_83_83.wav	Vete dinaria manda a paschas na jata.	2.1268125	es
Chapter13_84_84.wav	¡Chai miner a conamanda, pa' chameca! ¡Pai, conami' ririan, gato, cuíkat, conapamang, niukan, chihuaham, aca' chihuaham, ca' y mues pa' conakasta!	9.83525	es
Chapter13_8_8.wav	¡Pande mi amanta, Rima y Cuna!	2.3315	es
Chapter13_90_90.wav	¿Tu cuy punja con a mi vajio peculp leñes con la tacharigna?	3.538125	es
Chapter13_91_91.wav	Chau que a New Canchicharinci alipazante conata, alilucutos conata, alita que conata.	6.1806875	es
Chapter13_92_92.wav	Compleños con otra animaispa, Jean-Casunci, sin apasculquita, ¡japishu!	5.2409375	es
Chapter13_9_9.wav	¡Junga Kim Sa Capítulo!	1.6965625	es
Chapter14_100_100.wav	Es que una pena jató una tajatuilla en causanqui.	3.0714375	es
Chapter14_103_103.wav	¡Wap, oye, oye!	1.5505	es
Chapter14_104_104.wav	Y mata a poloño?	1.523	es
Chapter14_105_105.wav	Amazonía antes suyo picha con acá. Coca también, dargo una.	4.02325	es
Chapter14_107_107.wav	coca y grata capingapag lavadora con a tacharinchi. Chakichi microondas con a tacharinchi.	6.0224375	es
Chapter14_109_109.wav	¡Núca como es un cas! ¡A polón!	2.4508125	es
Chapter14_111_111.wav	Policía con la Tama, manza, ¿eh?	1.5924375	es
Chapter14_113_113.wav	¡Niú casuerte pa! ¡Mana caspa! ¡Niú cas ya quipa! ¡Guapón, raco, apolonio, al rima, najo pipacha y alircán!	8.812875	es
Chapter14_115_115.wav	Apolonio, Javonero, Paijujakta, Pippuriku.	3.8090625	es
Chapter14_118_118.wav	¡Nyukaku, mari, Marta, manga! ¡Mana, vija, chircanichu!	4.2394375	es
Chapter14_120_120.wav	Chai la Chai la polonita de Curcán y alcaldesa.	3.06175	es
Chapter14_121_121.wav	¡Vapo, Vambrao, en Carca! ¿Ceigo me he rescindado a Urmacirca, Cyeso o Vambra? Y a Rindy, Ari, paigo en Carca.	7.0903125	es
Chapter14_122_122.wav	Ay, Ay, con la nga droga, con la pisa, pili, que no es Fabiza, chihuahsque.	5.4305625	es
Chapter14_123_123.wav	Apolognón satirichk	1.8049375	es
Chapter14_124_124.wav	Policía, mambija, chalca, des.	2.1508125	es
Chapter14_125_125.wav	Náviulas, camando, saltias, camando, huichasca, capica, droga, manda, vichachu.	5.58325	es
Chapter14_126_126.wav	¡Napolisi a Piconfianiccio!	2.150875	es
Chapter14_127_127.wav	Eusebio, ni comandante pipas.	3.0023125	es
Chapter14_128_128.wav	Sin napas, happy na mi con alcohol de sal. Gui chais pasatina canta y conata.	4.603125	es
Chapter14_129_129.wav	Ay, yo se vio, una y una y una y tal me quedó con la pimula con la tinta, no chuchó, caí mancha y me han drogado a la páscunata, donde chiscata chareńchi, guapozna, traficante con la tinta, ni mata natariscanchicu.	14.1208125	es
Chapter14_131_131.wav	Sapí, conaca, México, manda, cartel, conaca con Colombia, manda conapas.	5.1931875	es
Chapter14_132_132.wav	No, yo soy un salio, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,	4.401375	es
Chapter14_134_134.wav	¡Chara y ya está conaba! ¡Dógata hato narandina que alipa chacolquita mi cuento!	6.0148125	es
Chapter14_136_136.wav	Y mata a polonio!	1.4718125	es
Chapter14_137_137.wav	Estados Unidos p. 2.1. CAUCERA. MÁS NA CÁCTA Y HÁCHANGÍ.	4.2475	es
Chapter14_138_138.wav	y se cae chunga, picha, misiones, gulan.	2.78	es
Chapter14_139_139.wav	Cocaina, marihuana, heroína, soy Mapa Kunawa Marica, un senajo.	4.457375	es
Chapter14_140_140.wav	Y mata, y mata a poloño. Y mas mata que está cazóncoosio.	3.8254375	es
Chapter14_142_142.wav	cuervo pedroga tallal y chico una micha opinión de arena. Magna taca con ti, ¡así taca tallal y chico una miya banaje!	6.5620625	es
Chapter14_145_145.wav	¡Eso es mi alma!	1.08075	es
Chapter14_147_147.wav	¡Ya changicho! ¡Mas na pa'asas a cocaina de hatun!	3.2650625	es
Chapter14_149_149.wav	Y más a papa feita tarran sin asamika.	3.7235	es
Chapter14_151_151.wav	¡Cunan bunja, cunaca! ¡Cocan y maca! ¡Oro tapa, Jeremy! ¡Balding!	5.6215625	es
Chapter14_153_153.wav	¡Mata, tu enteja, pisa, y mata, ta, ha muuta na carne y arir!	3.5180625	es
Chapter14_154_154.wav	¿Dónde está la mano? ¿No es la mano?	4.897125	es
Chapter14_155_155.wav	Con la punja van de crimin al cunaca hasta un cinquillaje, sin ajatar, tu cuyo mamá se octa cunata cá, pa' y cunapa, ma' y quijar en cuna.	10.80275	es
Chapter14_157_157.wav	Narco-kun, tú cuy posto con ape mi teario y cajar y najo.	4.7076875	es
Chapter14_158_158.wav	La hija Mexico Piyu y Arijuni.	2.190375	es
Chapter14_159_159.wav	Ari, México está jécuos.	1.9905	es
Chapter14_15_15.wav	Lula, kike, uya, chanta, pisa, kiringe	3.1963125	es
Chapter14_160_160.wav	Cáigua Takunapi, droga manda con acá, mafia con acá, y a mí se senta guaranga, ya quina y ahí está, guayuchisca cona.	8.09	es
Chapter14_162_162.wav	¡Fulibran al cotrafico cajato en chupatami, charin! ¡Mais cantar pú, más cantar pú, más cantar randín! ¡Muelas con arco!	7.437625	es
Chapter14_163_163.wav	Caponesca con una imaginánispa que capaz que acunapas.	4.4658125	es
Chapter14_164_164.wav	¡Uma que usé vio! ¡Y achan que chumay piculebra pa' una cacha mafia de las mafias cactaca!	6.05625	es
Chapter14_165_165.wav	No esté medicano, banco, con napi!	2.76125	es
Chapter14_166_166.wav	¡Ché conami! ¡Ali! ¡Pacha la bandaria Punacán!	3.14175	es
Chapter14_168_168.wav	¡Caitú cuy colquica! ¡Cai man mi hormanga pagrín! ¡Wale street man!	4.432125	es
Chapter14_172_172.wav	Nacho, último es narcótico de informe talla y elichi muy taúshangi	4.103125	es
Chapter14_173_173.wav	¡Niadi congué! ¡Usebio!	1.87275	es
Chapter14_175_175.wav	¿Aja? ¿Ave? ¿Le escuché?	1.905375	es
Chapter14_177_177.wav	Ya he changitchó más na culki y ahí con gringo pa' van coconama. Latinoamerica van narco trafico manda.	6.887625	es
Chapter14_179_179.wav	300 mil millones dólares con la huata pillaycon.	4.3845	es
Chapter14_17_17.wav	¿Qué nuisca si se ha generado la puxa?	2.2970625	es
Chapter14_181_181.wav	300 mil millones, caetagakim, sapataguaranga, hundo, colquikuna, ashtaka.	6.666375	es
Chapter14_183_183.wav	Sin apas con anger, pan de mi agua, informe cadés actualizado, can.	4.1106875	es
Chapter14_184_184.wav	¡Nián, Pidroga, Cunata! ¡Jatun, Cunama! ¡Mula, Cunama! ¡Pucho, ya me quiera!	5.98075	es
Chapter14_185_185.wav	¡Cóting Cartel con la manga! ¡Más nata, Sakiri!	3.3311875	es
Chapter14_186_186.wav	informe esta ejecuid	1.540125	es
Chapter14_187_187.wav	¡Nucan chijakta manda mas yakunamanga! ¡Asiaza tami chai ma pa kulki manda haping!	5.31075	es
Chapter14_188_188.wav	Si no pases gringo, vanco con acá 300 mil millones, ¡what a what a happy!	5.808625	es
Chapter14_189_189.wav	¡Achictaita! Sin apasnacho Estados Unidos que ¡Uxasca, colquita, marigo, anata, coca inata, tu cuci su nispa, choranajum!	10.2508125	es
Chapter14_190_190.wav	No, no se ve bien, me gusta.	2.336	es
Chapter14_192_192.wav	Maype, maype, recusión a ver, recusión.	1.9301875	es
Chapter14_194_194.wav	Estado de unidosca drogata tu cucina ni es capica.	3.8823125	es
Chapter14_197_197.wav	Cáis por ciento de acampa y con la pavan coma y hay que os camandá.	4.468625	es
Chapter14_198_198.wav	A ver lo que se vio enigo, ¡caica! ¡Gastucho! ¡O inversión chocando!	5.17325	es
Chapter14_19_19.wav	Tú no gusta chura y lula. ¿Te has empezado a esta conexión para causa causa cangui?	4.5473125	es
Chapter14_1_1.wav	Empresa mi nera pa manja chicuna va con rapas caimal, disión, que patenten hiscamandas, manas, toquijapa, chayamunyo.	7.6778125	es
Chapter14_200_200.wav	¿Mana, gringo, banco, cunajacán?	2.4491875	es
Chapter14_203_203.wav	Ya ya llamo un salio, van a ser un chameyón, que se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón, y no se ha sido un chameyón	11.8471875	es
Chapter14_204_204.wav	Cáipica, tú cuya mis satiriska cona, policía, ejército, politico cona, periodista cona, juez cona, iglesias cona, deportista cona.	12.0173125	es
Chapter14_206_206.wav	y mas y solución can y matata rurashu al caldeza.	3.6714375	es
Chapter14_208_208.wav	Solucionga, por tu galpímica.	3.202875	es
Chapter14_209_209.wav	Sabon Europa a el jujaktad Pi	2.3651875	es
Chapter14_20_20.wav	Por hispaz, ya listas a Pachinado Kuna.	2.4115	es
Chapter14_210_210.wav	¡Pande mi amanta, Rima y Cona!	2.39325	es
Chapter14_25_25.wav	¡Habon nero a hija que manda!	1.5443125	es
Chapter14_27_27.wav	¡Azi ponya yo pa' chani! ¡Sugre por te ha hitar un gran gapa! ¡Munanchi! ¡Ima a tu cosca, caí a masoni a pí! ¡Cai rupasca con agua!	8.51375	es
Chapter14_2_2.wav	Su alemán llamaba Jack Tamanta, ¡ah, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y, ¡y	6.4261875	es
Chapter14_32_32.wav	No te juro pasca, no hay otra sin tinguichi.	2.4569375	es
Chapter14_34_34.wav	Más naïtaria con la tatuqrisca y haría que hay mana, alijuna con la manda.	4.4710625	es
Chapter14_36_36.wav	Ganadero Kunamari	1.8203125	es
Chapter14_3_3.wav	Váiró la Comanda Hatukuna, Glyfosato, Transhénico, Niska Konata, Chorangapa, Mona y Konawaanga	6.491	es
Chapter14_44_44.wav	Papel, conata, recuchichi.	1.49925	es
Chapter14_46_46.wav	Título de propiedad conata.	1.679375	es
Chapter14_4_4.wav	¡Cara! ¡Risa que quimba muy y con agua! ¡Cai pica! ¡Salud ta mitar bungee! ¡Mana cancer ta tar bungee chuchu!	6.889875	es
Chapter14_50_50.wav	La Cielar Cámanda, Jawa Luma Cámano, y un cancho de empresa ganadera, tu cuidad y randiska can.	5.49525	es
Chapter14_51_51.wav	Tu cuíme titulado, ni azámica y alpacuna picharismo.	3.4608125	es
Chapter14_52_52.wav	Cobernación Masircanchi, Ministerio Man, Registro de la Propiedad Mamba Circanchi.	5.6514375	es
Chapter14_55_55.wav	¡Hata Makina con Awanchaya Murca!	2.43325	es
Chapter14_58_58.wav	Policía, ni a mi chamo.	1.7165	es
Chapter14_59_59.wav	Núcanche al Pacunapis a Kirispaaka, resume ringici.	3.7774375	es
Chapter14_5_5.wav	Su mamacose y uya chianta mantaca Manapaktanjo Editorial Conata Rurana de Nonseacona, Entrevista Cona, Shokunapas.	8.3539375	es
Chapter14_60_60.wav	Nive la doracunata satirca.	2.16175	es
Chapter14_63_63.wav	Yo pago totalidad.	1.491125	es
Chapter14_65_65.wav	¿Cómo hagas el mismo tiempo?	3.8424375	es
Chapter14_6_6.wav	¡Savonero Pag, Ayujag Tapi!	2.4805	es
Chapter14_70_70.wav	Vua gracona y chacuna pa, hay chacuna burguesa con napa.	4.9484375	es
Chapter14_71_71.wav	Alimma Kangman, ganadero Kunaja, paikunapa, wagra kunawan, jasamos papas.	4.668875	es
Chapter14_73_73.wav	Cain apunja mi amor que en un ap, hay un jack-a-man de... que hay... Apolonio niscas, un apas.	6.500125	es
Chapter14_74_74.wav	¡Chais a guapo loño!	1.5975	es
Chapter14_75_75.wav	Más tapaco sa tan indí.	1.7605625	es
Chapter14_77_77.wav	Chinapas, caer una narconiscapí, satiriscamican.	3.430125	es
Chapter14_79_79.wav	pandemia que haron a conapas, alitapas, manalitapas, juchiskami	4.7941875	es
Chapter14_7_7.wav	¡Pande mi amanta, Rima y Cuna!	2.415375	es
Chapter14_80_80.wav	Alica, ya no parikona, no su proyecto conata de un tigapal y oya ikona, tan da na, ¡húch pa zám, kailikona!	7.391	es
Chapter14_82_82.wav	Ay, droga con la paga mirariska.	2.4873125	es
Chapter14_87_87.wav	Sinapas, sinapas, conganyacho a polónio, congi, martapagosa.	6.0701875	es
Chapter14_8_8.wav	Chunga Chusco Capital	1.8361875	es
Chapter14_91_91.wav	Ya tu cancha y máparo na cancha. Canca, mba, o si te habió la cancha.	4.780625	es
Chapter14_92_92.wav	¡De vez aconazame, web! ¡JJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJ	2.740625	es
Chapter14_96_96.wav	contacto con la tacharina	1.8345	es
